Mean1,Median1,STD1,Variance1,Min1,Max1,Range1,IQR1,Kurtosis1,Skewness1,MAD1,RMS1,NumPeaks1,Energy1,ZCR1,FFT_Mean1,FFT_Std1,PSD_Mean1,PSD_Std1,Mean2,Median2,STD2,Variance2,Min2,Max2,Range2,IQR2,Kurtosis2,Skewness2,MAD2,RMS2,NumPeaks2,Energy2,ZCR2,FFT_Mean2,FFT_Std2,PSD_Mean2,PSD_Std2,Mean3,Median3,STD3,Variance3,Min3,Max3,Range3,IQR3,Kurtosis3,Skewness3,MAD3,RMS3,NumPeaks3,Energy3,ZCR3,FFT_Mean3,FFT_Std3,PSD_Mean3,PSD_Std3,Mean4,Median4,STD4,Variance4,Min4,Max4,Range4,IQR4,Kurtosis4,Skewness4,MAD4,RMS4,NumPeaks4,Energy4,ZCR4,FFT_Mean4,FFT_Std4,PSD_Mean4,PSD_Std4,Mean5,Median5,STD5,Variance5,Min5,Max5,Range5,IQR5,Kurtosis5,Skewness5,MAD5,RMS5,NumPeaks5,Energy5,ZCR5,FFT_Mean5,FFT_Std5,PSD_Mean5,PSD_Std5,Mean6,Median6,STD6,Variance6,Min6,Max6,Range6,IQR6,Kurtosis6,Skewness6,MAD6,RMS6,NumPeaks6,Energy6,ZCR6,FFT_Mean6,FFT_Std6,PSD_Mean6,PSD_Std6,Mean7,Median7,STD7,Variance7,Min7,Max7,Range7,IQR7,Kurtosis7,Skewness7,MAD7,RMS7,NumPeaks7,Energy7,ZCR7,FFT_Mean7,FFT_Std7,PSD_Mean7,PSD_Std7,Class
0.078416,0.38379,3.938559,15.512249,-8.5285,10.841,19.3695,5.3175,2.463652,-0.014183,3.175907,3.938093,109,24488.0387,0.08898,0.030143,0.094457,0.322845,1.554239,0.036031,0.025776,2.605323,6.787707,-10.321,7.7183,18.0393,2.507725,5.467298,-0.599456,1.829481,2.604747,133,10713.05136,0.097847,0.024227,0.060932,0.140969,0.437832,-0.173984,0.063084,3.223957,10.3939,-11.884,10.039,21.923,3.192875,3.928253,-0.341106,2.350501,3.227629,168,16449.37122,0.106713,0.033007,0.074365,0.213341,0.67486,8.895965,8.898,4.561716,20.809257,0.999,16.788,15.789,7.89625,1.800844,-0.001127,3.948903,9.996713,0,157796.202,0.000317,0.035102,0.335033,1.82404,16.089614,-0.11127,-0.027556,0.708844,0.50246,-3.6848,1.3292,5.014,0.861325,6.420774,-1.306484,0.528028,0.717303,138,812.431957,0.091514,0.006451,0.017095,0.005381,0.024063,0.006783,0.002743,0.567664,0.322242,-1.8494,1.5067,3.3561,0.83215,2.568877,-0.090509,0.463521,0.567525,119,508.570756,0.118113,0.005611,0.013138,0.00656,0.022772,-0.006656,-0.011442,0.277281,0.076885,-0.80312,1.2457,2.04882,0.34529,3.831471,0.54043,0.211622,0.277273,127,121.394427,0.097213,0.002745,0.006419,0.001541,0.005454,Walk
0.096898,0.65973,4.183183,17.499019,-9.3586,8.9985,18.3571,6.1357,2.281928,-0.292787,3.435937,4.183016,114,28398.64752,0.083487,0.033261,0.098416,0.371943,1.85349,-0.026256,0.13455,2.915192,8.498343,-12.689,8.9743,21.6633,2.558125,5.549881,-0.664216,2.007201,2.914412,134,13785.43171,0.095194,0.028907,0.066336,0.178101,0.583668,-0.176216,0.054168,3.623731,13.131428,-12.361,10.888,23.249,3.436175,4.09624,-0.52853,2.606823,3.626898,172,21349.57414,0.109365,0.040593,0.080494,0.280986,0.797464,9.113576,9.109,4.690898,22.004527,0.999,17.229,16.23,8.12575,1.798973,0.000376,4.061931,10.249304,0,170493.2913,0.000308,0.035154,0.338724,1.823361,16.083679,0.125229,0.049413,0.743481,0.552764,-1.5596,2.9871,4.5467,0.97799,3.860594,0.708446,0.58361,0.753728,137,922.035509,0.08472,0.007269,0.017522,0.007384,0.031975,0.002621,-0.041239,0.693575,0.481047,-2.2959,2.3888,4.6847,0.978457,2.707015,0.143146,0.563888,0.693366,116,780.268685,0.117375,0.007173,0.015649,0.009871,0.032379,0.01531,-0.009609,0.306232,0.093778,-0.88315,1.3532,2.23635,0.34819,4.472498,0.650676,0.229123,0.30652,127,152.488278,0.10382,0.003186,0.006921,0.001813,0.006035,Walk
0.103805,0.60641,4.284308,18.355295,-9.4117,10.739,20.1507,6.21515,2.259653,-0.188021,3.558709,4.283595,77,19945.56379,0.057498,0.039986,0.12371,0.38575,2.434632,-0.226657,0.003279,2.409588,5.806112,-6.0334,6.2966,12.33,3.824225,2.264543,-0.102143,2.011986,2.419121,88,6361.280788,0.102576,0.029181,0.067697,0.116629,0.616766,-0.597014,-0.3291,2.224327,4.947632,-8.2901,4.2809,12.571,2.808525,3.225877,-0.581559,1.760374,2.302066,114,5760.563362,0.074977,0.033105,0.06411,0.099244,0.359197,5.489487,5.487,3.170445,10.051723,0.002,10.976,10.974,5.4935,1.800973,0.001291,2.744607,6.338528,13,43672.3329,0.00046,0.032965,0.252299,0.666358,5.867664,-0.131517,-0.027447,0.831878,0.69202,-5.0395,1.2328,6.2723,0.635428,17.398447,-3.302651,0.489043,0.841832,108,770.335615,0.070377,0.010185,0.023761,0.003633,0.013426,0.005685,-0.014717,0.424913,0.180551,-1.0832,1.4074,2.4906,0.59762,3.066495,0.41917,0.340192,0.424756,97,196.113629,0.121895,0.006117,0.011343,0.003501,0.010549,-0.026344,-0.033106,0.362726,0.13157,-1.3018,0.9725,2.2743,0.503605,3.079417,-0.146796,0.289803,0.363515,87,143.639507,0.080497,0.004377,0.010155,0.002374,0.011144,Walk
0.137585,0.56889,4.47117,19.991363,-10.329,13.405,23.734,5.9419,2.462518,-0.29415,3.608253,4.471266,79,22111.3926,0.057414,0.039464,0.128581,0.42441,2.610616,-0.284519,-0.029031,2.441692,5.96186,-6.7666,5.5013,12.2679,3.9129,2.209908,-0.206336,2.053108,2.457116,86,6677.387198,0.099005,0.025512,0.069857,0.127502,0.715657,-0.539709,-0.413085,2.123622,4.509769,-8.0228,4.8576,12.8804,2.58981,3.736011,-0.583592,1.646753,2.1902,103,5305.456953,0.077306,0.024464,0.063254,0.099263,0.378049,5.586252,5.585,3.228889,10.425722,0.007,11.17,11.163,5.59,1.800044,0.000054,2.795008,6.451551,1,46034.49564,0.000452,0.032998,0.254476,0.66677,5.871599,-0.011062,0.024218,0.447262,0.200043,-1.309,1.171,2.48,0.59868,2.782368,-0.239828,0.355526,0.447197,96,221.183334,0.097197,0.005455,0.012293,0.00391,0.012124,0.019759,-0.002467,0.432449,0.187012,-1.0512,1.2924,2.3436,0.65408,2.404075,0.235803,0.360699,0.432705,96,207.080416,0.119801,0.005736,0.011691,0.003942,0.011825,-0.009334,-0.023519,0.352565,0.124302,-0.90449,0.98209,1.88658,0.51346,2.405895,0.163386,0.289063,0.352529,82,137.450246,0.079114,0.003953,0.009838,0.00242,0.011155,Walk
0.069161,0.220605,4.192346,17.575765,-9.4809,9.8874,19.3683,6.0764,2.278074,-0.198839,3.436391,4.190961,82,18828.77212,0.054571,0.03133,0.124119,0.362426,2.425823,-0.23255,0.11808,2.211535,4.890888,-6.7989,5.4728,12.2717,3.4812,2.198211,-0.272012,1.866441,2.222702,81,5296.113812,0.098414,0.025402,0.063345,0.096386,0.51684,-0.484146,-0.256805,2.109603,4.450426,-8.5249,4.7146,13.2395,2.5724,3.486508,-0.504002,1.63908,2.163486,101,5017.680616,0.098414,0.025548,0.062698,0.094161,0.360025,5.423755,5.4245,3.1296,9.794394,0.011,10.836,10.825,5.42,1.800007,-0.00002,2.709051,6.26118,1,42024.94282,0.000466,0.032916,0.250849,0.6687,5.888633,-0.038535,0.021555,0.472643,0.223392,-2.631,1.1326,3.7636,0.577905,7.614548,-1.444433,0.352355,0.473992,91,240.844357,0.083489,0.007253,0.01258,0.002729,0.008626,0.016062,-0.032827,0.388317,0.15079,-0.89356,1.351,2.24456,0.521985,3.095768,0.461312,0.310749,0.388468,92,161.773111,0.118937,0.005445,0.01055,0.002946,0.008287,-0.015767,-0.018193,0.312516,0.097666,-0.7692,0.72962,1.49882,0.45859,2.282877,0.031278,0.257463,0.312768,84,104.866905,0.075093,0.003533,0.008887,0.001982,0.009572,Walk
0.092318,0.16065,3.96717,15.738436,-8.6975,11.161,19.8585,5.2251,2.483219,-0.025293,3.205059,3.966476,78,17652.34943,0.063725,0.034666,0.113252,0.326639,2.12478,-0.27068,0.018277,2.170786,4.71231,-6.5721,4.8324,11.4045,3.4901,2.252603,-0.214505,1.831342,2.186636,98,5364.706198,0.095811,0.024259,0.061133,0.10057,0.499771,-0.470391,-0.18094,1.945474,3.784867,-7.0358,4.1887,11.2245,2.3192,3.559709,-0.673156,1.50843,2.00069,104,4491.098587,0.085116,0.023895,0.056504,0.083579,0.32357,5.666825,5.667,3.275622,10.729702,0.004,11.332,11.328,5.67,1.79999,0.000041,2.835501,6.544696,3,48058.67942,0.000446,0.033046,0.256326,0.666717,5.871109,-0.005887,-0.006675,0.394303,0.155475,-1.1098,0.88335,1.99315,0.56992,2.507345,-0.255831,0.319744,0.394172,98,174.326538,0.077094,0.004871,0.010711,0.003082,0.009921,0.018272,-0.008858,0.404944,0.163979,-1.047,1.3435,2.3905,0.55713,3.108497,0.486657,0.324223,0.405176,98,184.195602,0.118093,0.005221,0.010923,0.003051,0.009601,-0.008893,-0.012334,0.312588,0.097712,-0.99291,0.72643,1.71934,0.41971,2.540936,-0.066407,0.253938,0.312576,83,109.623401,0.081551,0.003383,0.0087,0.002017,0.009435,Walk
0.071166,0.21705,3.796927,14.416654,-8.9218,9.9166,18.8384,4.965525,2.475262,-0.133147,3.06042,3.796024,89,17421.44157,0.061621,0.027648,0.105675,0.302257,1.922901,-0.233751,0.025276,2.179853,4.751758,-6.4916,5.6913,12.1829,3.42545,2.341567,-0.180771,1.808048,2.191453,109,5806.182954,0.094706,0.022241,0.059374,0.094995,0.480733,-0.437651,-0.14734,1.948029,3.794817,-7.133,4.5497,11.6827,2.23933,3.837856,-0.622258,1.497264,1.9958,112,4815.707963,0.069892,0.021859,0.054565,0.078283,0.306211,6.094064,6.094,3.529171,12.455045,0.015,12.199,12.184,6.10975,1.799656,0.000212,3.055154,7.041474,1,59945.0677,0.000414,0.033269,0.265856,0.846437,7.457882,-0.013852,0.018359,0.415749,0.172847,-1.3292,1.1017,2.4309,0.547818,2.98049,-0.424642,0.328759,0.415807,102,209.031051,0.082299,0.004767,0.010978,0.00309,0.009899,0.012909,-0.012587,0.415735,0.172835,-1.2153,1.2785,2.4938,0.570977,2.818257,0.305613,0.334883,0.415763,100,208.986596,0.114557,0.004862,0.010934,0.003425,0.011358,-0.006262,-0.021388,0.313145,0.09806,-0.83525,0.88409,1.71934,0.407205,2.612517,0.047796,0.250957,0.313078,93,118.503803,0.07651,0.003124,0.00845,0.001933,0.008609,Walk
0.195024,-0.4187,2.816883,7.934832,-5.8059,10.506,16.3119,3.7958,3.459469,0.801216,2.252426,2.82264,153,11353.40057,0.058596,0.026677,0.070065,0.163954,0.778256,0.000415,0.16672,2.655576,7.052082,-9.7743,7.0293,16.8036,3.13645,3.47619,-0.47132,2.035721,2.654644,122,10042.16474,0.100702,0.026961,0.064969,0.143891,0.45177,-0.281882,0.4854,4.168894,17.379675,-15.466,9.4295,24.8955,4.156025,5.063526,-1.350732,3.006245,4.176953,142,24861.8841,0.116842,0.042286,0.102554,0.365434,1.165307,7.122754,7.122,4.115517,16.93748,0.003,14.252,14.249,7.1265,1.800534,0.000354,3.562731,8.225523,0,96414.39426,0.000351,0.033501,0.286386,1.254097,11.057561,-0.21507,-0.19209,0.873115,0.76233,-3.8243,1.6185,5.4428,1.001362,5.767952,-1.106115,0.644675,0.898916,124,1151.470671,0.069825,0.007747,0.023234,0.016542,0.073434,0.00487,-0.059663,0.826885,0.683739,-2.7805,2.4064,5.1869,0.816113,4.01677,0.221172,0.601572,0.826609,114,973.678511,0.139298,0.008125,0.020341,0.01427,0.055149,-0.013953,-0.011753,0.411372,0.169227,-1.3105,1.2527,2.5632,0.42516,3.398538,-0.016436,0.30937,0.411465,117,241.25688,0.075439,0.003459,0.010347,0.003464,0.013932,Walk
0.14245,-0.25929,2.775237,7.701939,-5.368,9.3502,14.7182,3.58045,3.405156,0.816082,2.198915,2.777988,133,11861.3665,0.06799,0.023672,0.066906,0.150769,0.628477,0.025408,0.17839,2.2396,5.01581,-8.0616,4.9115,12.9731,2.83595,3.347372,-0.536665,1.747773,2.239016,142,7705.275725,0.118087,0.024094,0.051797,0.099635,0.299599,-0.218796,0.59086,3.948332,15.589327,-13.811,7.2193,21.0303,4.2115,4.321631,-1.174144,2.95303,3.953107,146,24018.78451,0.126545,0.038505,0.093384,0.309728,1.078274,7.688379,7.687,4.439804,19.711857,0.007,15.377,15.37,7.685,1.800926,0.000925,3.843398,8.877511,0,121131.2907,0.000325,0.033753,0.297745,1.499731,13.226185,-0.101606,-0.053426,0.680811,0.463503,-3.9575,1.186,5.1435,0.836423,11.61702,-2.021296,0.479201,0.688132,140,727.808734,0.076448,0.006854,0.01637,0.005171,0.022785,0.015117,-0.013848,0.741439,0.549732,-2.3834,2.2225,4.6059,0.914463,3.181074,0.134831,0.578228,0.741352,118,844.73941,0.146714,0.007116,0.017529,0.01109,0.047828,-0.011853,-0.030079,0.336988,0.113561,-0.96348,0.91493,1.87841,0.356895,3.124423,-0.05447,0.257719,0.337086,134,174.645145,0.06864,0.002987,0.008071,0.002273,0.009714,Walk
0.159014,-0.25534,2.612083,6.822978,-5.7721,10.51,16.2821,3.10155,3.883281,0.838505,2.002992,2.616118,164,11148.99844,0.062922,0.022976,0.060753,0.138635,0.609514,-0.012338,0.024679,2.282435,5.20951,-7.8248,6.3774,14.2022,2.86795,3.080381,-0.191538,1.774027,2.281768,135,8481.330387,0.110804,0.02286,0.05172,0.104315,0.329565,-0.197623,0.61893,3.935648,15.489327,-15.471,8.2901,23.7611,4.088525,4.61453,-1.125357,2.927515,3.9394,161,25280.2442,0.120012,0.038629,0.089791,0.319281,1.057627,8.152645,8.148,4.708173,22.166898,0.008,16.299,16.291,8.155,1.799118,0.000589,4.076611,9.413761,0,144360.1935,0.000307,0.033946,0.306769,1.501495,13.241807,-0.113756,-0.047928,0.81407,0.662711,-4.3674,1.602,5.9694,0.862693,10.585262,-2.049243,0.562481,0.821732,147,1099.972813,0.059239,0.006672,0.019446,0.006231,0.032343,0.01449,-0.013848,0.762088,0.580778,-2.6479,2.4553,5.1032,0.790608,3.921667,0.054776,0.562774,0.761992,129,945.848129,0.14027,0.007165,0.017475,0.012052,0.046927,-0.018554,-0.009921,0.377721,0.142673,-1.1119,1.1025,2.2144,0.39828,3.433872,-0.060448,0.282651,0.37806,133,232.8325,0.074586,0.00302,0.008881,0.002925,0.011639,Walk
0.156795,-0.3378,2.751706,7.571885,-6.0124,10.729,16.7414,3.51655,3.679848,0.785336,2.158797,2.755308,153,12108.79752,0.068652,0.02531,0.064317,0.152168,0.627902,0.029054,0.098115,2.235365,4.996858,-6.7702,6.3685,13.1387,2.814225,2.965409,-0.25565,1.751532,2.234853,133,7966.33852,0.113166,0.022541,0.051236,0.101472,0.354124,-0.201058,0.66085,3.79593,14.409081,-13.996,7.4782,21.4742,4.327475,4.366684,-1.12777,2.865061,3.800062,152,23032.55173,0.118182,0.03588,0.088293,0.30639,1.049928,7.981621,7.978,4.60956,21.248047,0.008,15.958,15.95,7.9865,1.799673,0.001065,3.990674,9.216344,0,135480.902,0.000313,0.033877,0.303488,1.501084,13.238215,-0.077095,-0.039987,0.653893,0.427576,-3.7895,1.2318,5.0213,0.80817,10.718223,-1.814859,0.471221,0.658219,151,691.037059,0.074295,0.005794,0.015554,0.005097,0.025083,0.019213,0.001423,0.701274,0.491785,-2.3583,2.0613,4.4196,0.81062,3.436907,0.087563,0.536026,0.701317,134,784.493631,0.139498,0.006415,0.016358,0.010627,0.044558,-0.014712,-0.023359,0.35489,0.125947,-1.2445,0.93753,2.18203,0.380263,3.375404,-0.117171,0.267714,0.355084,143,201.1046,0.071787,0.002913,0.008411,0.002609,0.010496,Walk
0.160339,-0.35106,2.932887,8.601829,-6.076,10.674,16.75,3.4167,4.059586,0.933581,2.237224,2.936327,153,13433.10078,0.068357,0.02809,0.068996,0.17936,0.713134,0.036499,0.1674,2.373062,5.631425,-8.5354,7.4164,15.9518,2.9742,3.554299,-0.379285,1.826403,2.372581,132,8770.204604,0.110719,0.025414,0.054472,0.111311,0.350777,-0.270759,0.70946,4.17646,17.442817,-17.121,11.07,28.191,4.2752,4.668004,-1.16091,3.097499,4.18389,151,27272.68408,0.120347,0.043269,0.096995,0.363512,1.156047,7.797422,7.797,4.499085,20.241762,0.004,15.582,15.578,7.791,1.800114,-0.000066,3.895047,9.001586,1,126242.4879,0.000321,0.033777,0.299817,1.500936,13.236923,-0.105232,-0.085191,0.729781,0.532581,-4.1273,1.4377,5.565,0.80512,11.758692,-2.039952,0.501737,0.737098,142,846.481282,0.076059,0.006985,0.017521,0.005708,0.023385,0.014398,-0.024844,0.790739,0.625268,-3.0505,2.6165,5.667,0.89553,4.057214,0.029441,0.588526,0.790616,127,973.865013,0.13896,0.007945,0.018389,0.013208,0.050748,-0.016735,-0.025192,0.408963,0.167251,-1.3434,1.0273,2.3707,0.4557,3.216316,-0.054224,0.309019,0.409174,134,260.846015,0.073492,0.003528,0.009756,0.003428,0.013878,Walk
0.164817,0.55306,3.908032,15.272713,-8.0551,10.065,18.1201,5.74115,2.272059,-0.038421,3.240738,3.910003,107,19859.26865,0.060431,0.031677,0.103895,0.31488,2.199267,0.02324,-0.039432,2.05126,4.207669,-6.7777,6.6143,13.392,2.3519,3.359837,-0.06464,1.564624,2.050602,148,5462.255585,0.128176,0.027225,0.049977,0.083883,0.218467,-0.155775,-0.51414,3.416038,11.669314,-12.871,13.329,26.2,3.926575,4.424161,0.119386,2.532801,3.418274,162,15178.29057,0.098152,0.041267,0.085529,0.238608,0.785373,14.509232,14.509,3.751344,14.072585,8.019,20.999,12.98,6.495,1.800021,-0.000005,3.247498,14.985979,0,291728.8733,0.000385,0.045526,0.577174,4.342971,38.32992,-0.024293,0.024349,0.644932,0.415938,-1.2786,1.2455,2.5241,1.235628,1.494195,-0.011129,0.593815,0.645142,125,540.653628,0.029638,0.00462,0.017313,0.008431,0.053826,-0.00377,-0.043365,0.385686,0.148754,-0.66706,1.347,2.01406,0.511907,3.542461,0.789885,0.303183,0.385556,138,193.10088,0.121247,0.004362,0.009771,0.002998,0.01174,0.007651,-0.0297,0.418227,0.174913,-1.2197,1.1755,2.3952,0.536493,2.883957,0.287634,0.328344,0.418136,111,227.113684,0.078137,0.003587,0.011039,0.00356,0.018906,Walk
0.107409,0.25901,3.989776,15.918315,-8.8069,9.9522,18.7591,5.64735,2.316836,-0.064095,3.289534,3.989797,125,22285.87447,0.053214,0.030866,0.1021,0.335105,2.291219,0.057986,0.039718,1.960787,3.844684,-6.215,6.8774,13.0924,2.34925,3.663388,0.044446,1.492011,1.960944,162,5383.420576,0.108214,0.024887,0.046139,0.080253,0.227213,-0.064232,-0.237585,3.636125,13.221403,-13.731,13.14,26.871,3.99175,4.703479,-0.011001,2.637087,3.635393,173,18502.51942,0.104643,0.042773,0.087241,0.278872,0.859183,9.997182,9.997,4.042883,16.344907,3.002,16.992,13.99,7,1.800026,0.000004,3.499984,10.783176,0,162787.6353,0.000357,0.037691,0.391179,1.972223,17.398016,0.000004,0.047868,0.669637,0.448413,-1.3916,1.2033,2.5949,1.26999,1.570555,-0.075398,0.60589,0.669397,142,627.329853,0.029643,0.004424,0.017334,0.009719,0.062996,-0.018664,-0.074519,0.389887,0.152012,-0.78251,1.4392,2.22171,0.48197,3.934139,0.895984,0.301845,0.390194,149,213.152181,0.130357,0.004606,0.009368,0.00308,0.009671,0.012571,-0.017483,0.42161,0.177755,-1.081,1.2201,2.3011,0.494795,2.983432,0.323076,0.322106,0.421647,120,248.900241,0.0875,0.003504,0.010715,0.003734,0.019749,Walk
0.096617,0.286005,3.713714,13.791669,-7.9909,9.8706,17.8615,5.5455,2.339302,-0.033074,3.073984,3.713699,140,20135.67381,0.059932,0.02802,0.093094,0.288272,2.007734,0.008159,-0.062983,2.117712,4.484705,-6.6044,6.5668,13.1712,2.363,3.403538,0.050819,1.58981,2.117003,161,6543.281947,0.127055,0.028063,0.047761,0.090723,0.227298,-0.103521,-0.40955,3.501344,12.259409,-15.233,12.456,27.689,3.58145,5.135231,0.173361,2.518007,3.501675,196,17902.12331,0.091438,0.040975,0.082004,0.255082,0.794471,8.701203,8.701,4.216086,17.775384,1.406,15.996,14.59,7.3,1.800007,0.000003,3.649977,9.668202,0,136472.2421,0.000342,0.035467,0.338557,1.685285,14.864586,-0.008042,0.024349,0.641943,0.412091,-1.3953,1.2155,2.6108,1.23731,1.552355,-0.036028,0.582379,0.641773,138,601.334507,0.025,0.004466,0.016192,0.008618,0.054937,-0.016282,-0.071771,0.382394,0.146225,-0.87475,1.4557,2.33045,0.44043,3.925394,0.896778,0.29144,0.38261,157,213.729503,0.12774,0.004332,0.009037,0.003052,0.009957,0.004586,-0.017177,0.399814,0.159851,-1.1622,1.214,2.3762,0.45876,3.162337,0.214162,0.305683,0.399704,131,233.253974,0.07637,0.003284,0.009932,0.003286,0.017123,Walk
0.128172,0.78263,3.801319,14.450029,-9.0216,11.086,20.1076,5.3701,2.423445,-0.061196,3.1676,3.802142,149,20542.38465,0.048909,0.031681,0.095849,0.300564,2.064352,-0.03681,-0.075354,2.215405,4.90802,-8.0375,7.1449,15.1824,2.386675,3.686534,-0.197992,1.655095,2.214931,154,6971.313517,0.122097,0.029166,0.051029,0.098695,0.270784,-0.082166,-0.46059,3.617724,13.087929,-15.992,14.476,30.468,3.971725,4.683642,0.247925,2.640276,3.617384,174,18594.45226,0.100281,0.046159,0.08418,0.266702,0.798534,10.899195,10.905,4.103513,16.838819,3.799,17.999,14.2,7.105,1.8,0.000008,3.552495,11.645575,1,192715.1941,0.000352,0.038819,0.42149,2.60065,22.946558,-0.00705,0.075051,0.655201,0.429288,-1.3434,1.3017,2.6451,1.233645,1.515738,-0.070149,0.601999,0.655008,152,609.660213,0.027797,0.004643,0.016751,0.008817,0.057537,-0.006545,-0.051917,0.362133,0.13114,-0.77518,1.3396,2.11478,0.452345,3.60671,0.770773,0.282534,0.362065,149,186.280105,0.134764,0.004416,0.008534,0.00272,0.008827,0.000003,-0.0297,0.421924,0.17802,-1.1739,1.3637,2.5376,0.537255,2.818876,0.378885,0.334366,0.421776,131,252.78852,0.070725,0.003552,0.010613,0.003689,0.020041,Walk
0.190075,0.87174,4.101718,16.824089,-8.8997,10.09,18.9897,6.0932,2.214069,-0.139653,3.465409,4.104592,133,22592.72756,0.048844,0.034638,0.106763,0.349293,2.430098,0.073475,-0.013177,2.265004,5.130245,-8.2539,7.1266,15.3805,2.47775,3.855229,0.038928,1.70171,2.265352,149,6881.767627,0.12267,0.031288,0.053417,0.101782,0.270543,-0.189585,-0.63716,3.838716,14.73574,-13.937,14.704,28.641,3.961175,4.745259,0.2607,2.783958,3.841965,183,19794.09,0.095078,0.049118,0.092877,0.301654,0.892399,9.312264,9.316,3.877135,15.032175,2.596,16.016,13.42,6.715,1.799729,-0.00139,3.356498,10.086586,0,136432.3014,0.000373,0.037215,0.373166,1.830454,16.146188,-0.01421,-0.034294,0.738058,0.54473,-1.4118,1.4709,2.8827,1.390478,1.49791,0.006955,0.681658,0.73792,124,730.209208,0.026473,0.005478,0.019403,0.010922,0.07187,-0.005495,-0.071465,0.430609,0.185424,-0.97188,1.4343,2.40618,0.538325,3.445567,0.760661,0.337617,0.430483,140,248.508347,0.134601,0.005321,0.010487,0.003685,0.012696,0.006345,-0.021759,0.443001,0.19625,-1.3406,1.2751,2.6157,0.556347,2.902629,0.289529,0.345246,0.442881,116,263.028575,0.088367,0.004001,0.011418,0.004028,0.020446,Walk
0.156148,-0.12046,3.850913,14.829528,-8.8651,10.521,19.3861,6.17255,2.125584,0.158459,3.289841,3.852676,111,20379.58961,0.063729,0.034171,0.098321,0.306822,1.85523,0.075411,0.016771,2.28807,5.235265,-6.7233,8.813,15.5363,3.067025,3.554618,0.132138,1.788853,2.28848,130,7190.592274,0.119811,0.026249,0.055958,0.105902,0.348008,-0.213742,0.15787,3.339417,11.151709,-10.654,10.055,20.709,3.76035,3.409,-0.420589,2.555512,3.345037,155,15362.87098,0.118354,0.042897,0.079661,0.226802,0.679504,10.867178,10.867,3.965006,15.721275,4.007,17.727,13.72,6.865,1.800006,0.000001,3.432531,11.567428,0,183714.8028,0.000364,0.039198,0.426688,2.367109,20.884571,-0.142496,-0.067281,0.71296,0.508312,-3.4686,1.0524,4.521,0.952187,6.83711,-1.394517,0.552075,0.726806,153,725.282917,0.039694,0.005957,0.019086,0.005183,0.035507,-0.004964,-0.069022,0.596487,0.355797,-1.7898,1.8063,3.5961,0.799775,2.832039,0.410568,0.479814,0.596291,104,488.187166,0.095776,0.006779,0.0146,0.006997,0.023799,-0.020254,-0.029089,0.474329,0.224988,-1.0254,1.2879,2.3133,0.638818,2.502793,0.147332,0.385182,0.474589,114,309.246802,0.068099,0.004322,0.012073,0.004611,0.026505,Walk
0.112014,-0.25938,3.563905,12.70142,-7.3331,9.4903,16.8234,5.47065,2.224661,0.288422,2.993278,3.564393,115,17786.85293,0.066071,0.02988,0.090497,0.266121,1.564638,-0.01003,-0.094488,2.237315,5.005577,-7.2879,7.8163,15.1042,2.8584,3.578161,0.03428,1.736405,2.236538,130,7002.943065,0.126786,0.025582,0.054015,0.102749,0.320848,-0.077495,0.253785,3.224165,10.395242,-9.9542,11.43,21.3842,3.5476,3.683537,-0.134233,2.444641,3.223945,158,14551.35088,0.1125,0.04094,0.075829,0.209439,0.624337,9.005246,9.005,4.04293,16.345283,2.01,16,13.99,7,1.799984,-0.000011,3.500034,9.870565,0,136399.2811,0.000357,0.036276,0.355244,1.621798,14.304023,-0.005308,0.012743,0.525095,0.275724,-1.1357,1.1606,2.2963,0.966085,1.757871,-0.098194,0.462201,0.524934,158,385.7779,0.045357,0.003634,0.013551,0.005578,0.037382,-0.003529,-0.08918,0.567755,0.322346,-1.3072,1.7617,3.0689,0.7813,2.819761,0.529752,0.459818,0.567563,125,450.978977,0.0975,0.006195,0.013845,0.006686,0.022719,0.00837,0.011534,0.428426,0.183549,-1.0798,1.1572,2.237,0.53389,2.640974,0.079405,0.341818,0.428354,116,256.882608,0.0725,0.003841,0.010786,0.003737,0.01854,Walk
0.122395,-0.061723,3.739525,13.984046,-8.8941,11.938,20.8321,5.6535,2.513407,0.298729,3.094644,3.740277,124,20914.56,0.06388,0.031136,0.091669,0.312223,1.777674,0.009797,-0.088928,2.263356,5.122779,-7.4635,6.6891,14.1526,2.863725,3.352767,0.146919,1.757845,2.26262,130,7653.575023,0.129431,0.024441,0.053184,0.107113,0.326989,-0.134509,0.23538,3.567833,12.729429,-11.039,13.776,24.815,3.55885,4.064953,-0.300328,2.624195,3.569175,167,19044.81575,0.10602,0.039546,0.083504,0.281587,0.856398,9.478206,9.478,4.317134,18.637643,2.009,16.948,14.939,7.47125,1.799987,0.000002,3.737497,10.414488,0,162150.0411,0.000334,0.036323,0.362503,1.894174,16.708909,0.133252,0.10071,0.759844,0.577363,-1.4106,2.7458,4.1564,1.008843,4.009335,0.906986,0.59589,0.771189,149,889.12562,0.034448,0.005684,0.019432,0.005935,0.038616,-0.011191,-0.094067,0.657286,0.432025,-1.5931,2.0299,3.623,0.807713,3.366126,0.609026,0.510407,0.657162,122,645.63315,0.099331,0.006792,0.015587,0.009635,0.031935,0.023833,0.025888,0.436746,0.190747,-1.0272,1.3851,2.4123,0.587498,2.718928,0.065593,0.350888,0.43725,131,285.824847,0.077926,0.00382,0.010665,0.004015,0.021114,Walk
